failure,steps,wall_dt
1,1,0.5218207836151123
1,1,0.3699369430541992
0,1,0.6700403690338135
1,1,0.3423469066619873
1,1,0.2687220573425293
1,1,0.21626973152160645
1,1,0.5171856880187988
1,1,0.4110839366912842
0,1,0.634361982345581
0,1,0.6590707302093506
1,1,0.46283745765686035
1,1,0.29900527000427246
0,1,0.6748700141906738
0,1,0.7831697463989258
1,1,0.42402219772338867
1,1,0.44754838943481445
1,1,0.2891876697540283
1,1,0.3295161724090576
1,1,0.5228703022003174
1,1,0.5368351936340332
0,1,0.6770327091217041
0,1,0.676947832107544
0,1,0.8051705360412598
1,1,0.5427939891815186
0,1,0.6220755577087402
0,1,0.6349570751190186
0,1,0.7852165699005127
1,1,0.4201185703277588
0,1,0.7850296497344971
1,1,0.514132022857666
1,1,0.24619126319885254
1,1,0.5396392345428467
1,1,0.4519774913787842
1,1,0.42630863189697266
1,1,0.4841122627258301
0,1,0.7934505939483643
1,1,0.24430084228515625
0,1,0.6864016056060791
0,1,0.7880349159240723
1,1,0.5288426876068115
1,1,0.47739124298095703
1,1,0.5522215366363525
0,1,0.8059303760528564
1,1,0.530916690826416
1,1,0.5479936599731445
1,1,0.25069403648376465
1,1,0.4103078842163086
1,1,0.25334978103637695
1,1,0.5275614261627197
1,1,0.5443739891052246
1,1,0.25125598907470703
1,1,0.5373702049255371
0,1,0.5523374080657959
1,1,0.2332308292388916
1,1,0.47486281394958496
1,1,0.21065759658813477
1,1,0.5165891647338867
1,1,0.2318575382232666
1,1,0.5103063583374023
0,1,0.5558261871337891
1,1,0.5461604595184326
1,1,0.32906031608581543
0,1,0.6690318584442139
1,1,0.5412824153900146
1,1,0.2855825424194336
1,1,0.40390801429748535
1,1,0.5455441474914551
1,1,0.40784764289855957
1,1,0.5416712760925293
1,1,0.43537044525146484
1,1,0.47855138778686523
0,1,0.712310791015625
0,1,0.5681190490722656
1,1,0.5376429557800293
1,1,0.4833695888519287
1,1,0.5302319526672363
0,1,0.5556252002716064
0,1,0.6879880428314209
1,1,0.5353269577026367
1,1,0.4503300189971924
1,1,0.5323681831359863
1,1,0.46362876892089844
1,1,0.521550178527832
1,1,0.4710979461669922
0,1,0.6726346015930176
1,1,0.26358938217163086
0,1,0.6742701530456543
1,1,0.41636157035827637
1,1,0.2749292850494385
0,1,0.5533690452575684
1,1,0.5299408435821533
0,1,0.6981573104858398
0,1,0.6974756717681885
1,1,0.5582897663116455
1,1,0.5498127937316895
1,1,0.5435447692871094
1,1,0.40990233421325684
1,1,0.23916935920715332
1,1,0.22073054313659668
0,1,0.7070496082305908
0,1,0.6909539699554443
1,1,0.2238302230834961
1,1,0.4804093837738037
1,1,0.4711010456085205
0,1,0.662726640701294
1,1,0.5159494876861572
1,1,0.5305562019348145
1,1,0.45362329483032227
0,1,0.6593804359436035
1,1,0.3814520835876465
1,1,0.5101313591003418
0,1,0.6540765762329102
0,1,0.7662374973297119
0,1,0.7662038803100586
0,1,0.7086467742919922
1,1,0.44927406311035156
1,1,0.47447824478149414
1,1,0.2612922191619873
1,1,0.47221803665161133
0,1,0.6853141784667969
1,1,0.5164711475372314
0,1,0.6379721164703369
1,1,0.5287661552429199
0,1,0.7240231037139893
1,1,0.5428438186645508
1,1,0.03294014930725098
1,1,0.531926155090332
0,1,0.6683855056762695
0,1,0.7075226306915283
1,1,0.5305070877075195
1,1,0.023097515106201172
1,1,0.452073335647583
1,1,0.2653517723083496
0,1,0.5516324043273926
1,1,0.46677303314208984
0,1,0.8021132946014404
1,1,0.297853946685791
0,1,0.5577218532562256
1,1,0.24761724472045898
0,1,0.7491521835327148
0,1,0.8082835674285889
1,1,0.4263157844543457
1,1,0.4238579273223877
0,1,0.6616830825805664
0,1,0.6532914638519287
1,1,0.23303914070129395
1,1,0.4844355583190918
1,1,0.26453351974487305
0,1,0.6556429862976074
1,1,0.5241739749908447
1,1,0.46813368797302246
0,1,0.6368014812469482
0,1,0.6584987640380859
1,1,0.3028542995452881
0,1,0.6314475536346436
1,1,0.41831469535827637
1,1,0.5289919376373291
1,1,0.5391349792480469
1,1,0.47942233085632324
0,1,0.6629345417022705
1,1,0.26612401008605957
1,1,0.480499267578125
1,1,0.42329955101013184
1,1,0.4712331295013428
0,1,0.6965734958648682
1,1,0.521442174911499
1,1,0.47170114517211914
1,1,0.546881914138794
1,1,0.4164700508117676
1,1,0.20969414710998535
1,1,0.2710285186767578
1,1,0.47696995735168457
1,1,0.536595344543457
1,1,0.3021199703216553
0,1,0.6624469757080078
1,1,0.284635066986084
1,1,0.5287630558013916
1,1,0.4657132625579834
0,1,0.6459102630615234
1,1,0.5466997623443604
0,1,0.6258018016815186
1,1,0.3834958076477051
0,1,0.6650903224945068
1,1,0.4639275074005127
1,1,0.532573938369751
0,1,0.7883756160736084
1,1,0.4592602252960205
1,1,0.22813796997070312
0,1,0.6806409358978271
1,1,0.5449564456939697
0,1,0.6883754730224609
1,1,0.30245542526245117
1,1,0.4678776264190674
1,1,0.47425365447998047
1,1,0.25064730644226074
0,1,0.6369390487670898
1,1,0.5403168201446533
1,1,0.27231431007385254
1,1,0.5338654518127441
1,1,0.4511702060699463
0,1,0.7863996028900146
0,1,0.6427693367004395
0,1,0.7045340538024902
1,1,0.5302743911743164
1,1,0.21468710899353027
1,1,0.235015869140625
1,1,0.5177743434906006
1,1,0.5185623168945312
1,1,0.41306138038635254
1,1,0.028679609298706055
0,1,0.7696473598480225
1,1,0.3323323726654053
0,1,0.7861766815185547
0,1,0.5727355480194092
1,1,0.4632861614227295
1,1,0.026767730712890625
1,1,0.2483842372894287
0,1,0.714256763458252
1,1,0.23930978775024414
1,1,0.25350403785705566
1,1,0.4039323329925537
0,1,0.7876081466674805
1,1,0.24782156944274902
1,1,0.4379129409790039
0,1,0.6454253196716309
1,1,0.4242427349090576
1,1,0.5311508178710938
0,1,0.670417308807373
1,1,0.3002495765686035
1,1,0.3335397243499756
0,1,0.6698727607727051
0,1,0.5452463626861572
1,1,0.46393632888793945
0,1,0.6537489891052246
0,1,0.7879345417022705
1,1,0.301807165145874
1,1,0.5069897174835205
1,1,0.33374714851379395
1,1,0.4152863025665283
1,1,0.27106618881225586
1,1,0.43654870986938477
1,1,0.5296883583068848
0,1,0.7116184234619141
1,1,0.5325267314910889
0,1,0.7845807075500488
1,1,0.21401309967041016
1,1,0.5152013301849365
0,1,0.648146390914917
1,1,0.2753472328186035
0,1,0.783989429473877
0,1,0.6810555458068848
1,1,0.5166614055633545
1,1,0.4204556941986084
1,1,0.3823881149291992
0,1,0.6712429523468018
1,1,0.20266938209533691
1,1,0.28150486946105957
1,1,0.4558413028717041
0,1,0.7831745147705078
1,1,0.522686243057251
1,1,0.45194339752197266
1,1,0.5424706935882568
0,1,0.6392297744750977
0,1,0.7234454154968262
1,1,0.02351689338684082
0,1,0.566478967666626
1,1,0.036687374114990234
0,1,0.6666913032531738
1,1,0.4708075523376465
1,1,0.44315576553344727
0,1,0.785193681716919
0,1,0.6213226318359375
1,1,0.3180272579193115
0,1,0.6418514251708984
0,1,0.7031040191650391
0,1,0.7022614479064941
0,1,0.7860813140869141
1,1,0.4251892566680908
0,1,0.5561525821685791
1,1,0.46265578269958496
0,1,0.7848947048187256
1,1,0.509568452835083
0,1,0.6355531215667725
1,1,0.3230273723602295
1,1,0.3441619873046875
1,1,0.4255409240722656
0,1,0.6729354858398438
1,1,0.48295044898986816
1,1,0.35609006881713867
1,1,0.5464026927947998
1,1,0.47460246086120605
1,1,0.28058528900146484
1,1,0.5353682041168213
0,1,0.6885998249053955
1,1,0.5253860950469971
0,1,0.7053313255310059
1,1,0.45906543731689453
1,1,0.5207111835479736
1,1,0.4094874858856201
1,1,0.4797191619873047
0,1,0.7077369689941406
1,1,0.5339736938476562
1,1,0.4802865982055664
1,1,0.2448563575744629
1,1,0.5118160247802734
1,1,0.5184812545776367
0,1,0.6573290824890137
0,1,0.5635707378387451
1,1,0.5419046878814697
1,1,0.48081445693969727
1,1,0.48606276512145996
1,1,0.03680229187011719
0,1,0.6781103610992432
1,1,0.48142051696777344
1,1,0.48444151878356934
0,1,0.7838931083679199
1,1,0.28362345695495605
1,1,0.22836089134216309
1,1,0.47121524810791016
0,1,0.6819348335266113
1,1,0.45494866371154785
0,1,0.7852325439453125
0,1,0.7833473682403564
1,1,0.5200459957122803
1,1,0.4574761390686035
0,1,0.6735541820526123
1,1,0.25072479248046875
0,1,0.647747278213501
0,1,0.661510705947876
1,1,0.2624983787536621
0,1,0.6786994934082031
0,1,0.656569242477417
0,1,0.549311637878418
0,1,0.6447582244873047
1,1,0.5324664115905762
1,1,0.48238325119018555
1,1,0.24990487098693848
1,1,0.4160888195037842
0,1,0.7024543285369873
0,1,0.6675312519073486
1,1,0.5219643115997314
1,1,0.5294318199157715
0,1,0.7828850746154785
1,1,0.44075846672058105
0,1,0.6743054389953613
1,1,0.2263352870941162
1,1,0.46771907806396484
1,1,0.5497088432312012
1,1,0.36455798149108887
0,1,0.6306767463684082
1,1,0.541024923324585
1,1,0.47179508209228516
1,1,0.5387742519378662
0,1,0.7849938869476318
1,1,0.46600937843322754
0,1,0.7889981269836426
0,1,0.6976444721221924
1,1,0.43671751022338867
1,1,0.4719047546386719
0,1,0.673851728439331
0,1,0.5691907405853271
1,1,0.3374342918395996
1,1,0.5304214954376221
1,1,0.3748040199279785
1,1,0.28908252716064453
1,1,0.43032336235046387
1,1,0.22773170471191406
1,1,0.5410382747650146
0,1,0.7104525566101074
1,1,0.5199048519134521
1,1,0.4185028076171875
1,1,0.02275371551513672
0,1,0.6177318096160889
1,1,0.46372270584106445
0,1,0.6940598487854004
1,1,0.5453915596008301
1,1,0.4604806900024414
1,1,0.3273282051086426
0,1,0.680814266204834
0,1,0.7843606472015381
0,1,0.6328198909759521
1,1,0.3887343406677246
1,1,0.4220905303955078
1,1,0.5588235855102539
1,1,0.5385036468505859
0,1,0.6319775581359863
0,1,0.7862341403961182
0,1,0.6468386650085449
1,1,0.5326762199401855
0,1,0.661893367767334
0,1,0.7862966060638428
0,1,0.6458296775817871
1,1,0.2815389633178711
1,1,0.42337489128112793
1,1,0.22365856170654297
0,1,0.6828327178955078
1,1,0.4716830253601074
1,1,0.25598621368408203
1,1,0.3552103042602539
1,1,0.23466134071350098
0,1,0.6740522384643555
1,1,0.45079588890075684
1,1,0.3868706226348877
1,1,0.31264662742614746
1,1,0.2877199649810791
1,1,0.5472021102905273
0,1,0.6492412090301514
1,1,0.2882418632507324
1,1,0.47243428230285645
0,1,0.6796202659606934
1,1,0.5204896926879883
1,1,0.507540225982666
1,1,0.46422433853149414
1,1,0.26230502128601074
1,1,0.2700655460357666
0,1,0.5509457588195801
1,1,0.5330653190612793
0,1,0.6476943492889404
0,1,0.684173583984375
