slip,pen,steps,failure
0.057419452122480265,-10,14,True
0.0030896437133020815,-5,17,False
0.054614228781602554,-10,18,False
0.036668095864389204,-15,8,False
0.143588933425355,-10,18,False
0.0821528089315963,-10,24,True
0.006892089194475442,-5,16,False
0.0602887431463926,-15,14,False
0.10085260894505371,-15,17,True
0.06713737394310666,-15,13,False
0.044689673611994385,-10,14,True
0.07978608008263678,-5,16,False
0.14894059039904126,-15,19,True
0.03491102210862416,-10,14,False
0.10803804652077255,-5,17,True
0.08899941037641747,-15,16,True
0.08607926037803802,-5,18,True
0.03582373581913036,-5,13,False
0.11188317500390267,-10,24,True
0.13475385283797928,-5,14,False
0.012701660628048438,-10,13,False
0.06340285038182387,-15,8,False
0.005509403931694329,-15,17,False
0.04675618679438223,-5,15,False
0.0717835600070885,-15,14,False
0.12578816372985768,-10,8,False
0.007325380602047054,-10,10,False
0.1221755222242744,-10,17,False
0.007132470327783879,-5,12,False
0.026067630571852574,-5,11,False
0.11004888703507877,-5,14,False
0.07196447866923726,-10,19,False
0.10229006747933636,-10,19,False
0.1469194463463573,-10,15,False
0.04673839060101557,-10,15,True
0.138900150705907,-5,17,False
0.025183313554613368,-5,12,False
0.0852748857437406,-5,13,False
0.09658109205245032,-5,19,True
0.032571253243928226,-10,14,False
0.09285290409591768,-10,19,True
0.1274524182899878,-15,12,False
0.10597249035794844,-15,14,False
0.14031022908262505,-15,18,True
0.11547824150983696,-10,10,False
0.11322411579774813,-5,16,False
0.0064923734251771115,-5,15,False
0.07866909013514721,-5,14,False
0.12367089867836378,-10,16,True
0.058567862304148524,-15,13,True
0.03692812018302934,-5,11,False
0.03875167997556812,-15,9,False
0.055511717558597545,-15,11,False
0.07556475048561616,-10,12,False
0.08299323025774206,-10,11,False
0.09587360219591287,-5,8,False
0.044711243071389246,-10,14,True
0.08083107621019546,-10,17,False
0.08525774627879079,-10,13,False
0.03529258599048356,-5,10,False
0.009317685128995523,-15,13,False
0.08939209564940932,-15,14,False
0.020443335725533838,-5,12,False
0.021974781602932945,-15,13,False
0.07229928329189744,-15,13,False
0.08883586698914349,-5,11,False
0.019464496094699416,-15,7,False
0.10625603859107971,-10,9,True
0.04348773538928697,-5,15,False
0.14760631068805793,-5,21,True
0.011425599283788734,-10,14,False
0.04651391755008875,-10,14,False
0.09610136870839843,-10,11,False
0.146794117674113,-10,20,True
0.1129851248402125,-5,10,False
0.14239882275155338,-5,15,True
0.11124086433094482,-5,18,True
0.13890593386237482,-10,12,False
0.1087287068654055,-10,13,False
0.12764082618496744,-10,13,False
0.09153239598678026,-10,16,False
0.026375807971502796,-10,13,False
0.011171892990956288,-5,9,False
0.12402024995637961,-10,16,False
0.0640386812840279,-10,18,False
0.057774207734835104,-5,13,False
0.06628691515717149,-15,15,False
0.07692184453880573,-15,13,False
0.13279133905235682,-10,16,False
0.10822228789356941,-15,17,False
0.024665367493335276,-15,8,False
0.04528703108017221,-5,11,False
0.06705414270590154,-10,16,False
0.060252910584865316,-5,16,False
0.026246863308110945,-5,16,False
0.07227995977909316,-10,16,True
0.08835413056870778,-5,15,False
0.11900751700243914,-10,18,False
0.050793157665761764,-10,16,False
0.10544410082720779,-15,19,True
0.1195595635505868,-10,16,True
0.10456020579466413,-10,18,True
0.03809450652856911,-10,15,True
0.022344545782267525,-10,15,False
0.09819804348604985,-10,16,False
0.10742967457010436,-15,14,False
0.07389454259132507,-15,17,True
0.017979769477428204,-5,10,False
0.03837518077666467,-10,12,False
0.018931347586679127,-10,14,False
0.11810955595105806,-15,13,False
0.08521137288717927,-15,16,False
0.003852576458421136,-5,11,False
0.07422535577608058,-10,9,False
0.10074092866522073,-10,14,False
0.01636818473629348,-5,10,False
0.134576235250602,-10,21,True
0.06957960438924264,-10,12,False
0.09885359794001881,-10,16,False
0.14307689451077868,-15,9,False
0.033165841430710316,-15,14,False
0.06556935841265786,-15,10,False
0.0573776861962364,-10,15,False
0.14252581392548544,-15,25,True
0.1256351799121285,-5,12,False
0.12576175839602027,-10,21,True
0.14754291179946372,-10,18,True
0.11873240579224636,-10,14,False
0.00502597487710702,-10,14,False
0.1022260534415207,-10,17,False
0.06704064798837633,-5,13,False
0.11524650618553844,-15,18,False
0.0323713498448799,-5,16,False
0.09596121985804755,-15,14,False
0.13951103972615925,-15,16,False
0.1354261338391473,-5,8,False
0.07794910447967844,-15,10,False
0.07732648266758751,-15,14,False
0.1406759482392789,-5,10,False
0.14156692121045414,-15,18,True
0.04928452021810855,-10,11,False
0.036818322391586486,-15,10,False
0.050468241654099785,-5,18,True
0.028607665370069917,-10,11,False
0.10082331221735524,-10,11,False
0.06110098207965509,-15,14,False
0.004499926914761509,-5,16,False
0.037019366038371894,-10,16,False
0.1487992224486208,-15,13,False
0.057587184075181375,-10,19,True
0.14189193731730995,-5,11,False
0.1275331016733924,-15,13,False
0.09011253393389164,-10,12,False
0.1450507942857032,-5,17,False
0.14242749208337693,-10,16,True
0.028452271103343835,-15,9,False
0.05405962285587236,-5,17,False
0.015338844305735571,-15,10,False
0.0027942439166576236,-10,17,False
0.008954673341987157,-10,11,False
0.12650681066638914,-5,15,False
0.12120940780255107,-10,11,False
0.12908986552740964,-15,17,False
0.13693977022467724,-10,16,False
0.02019816118929089,-15,16,False
0.07160455686532535,-10,11,False
0.13276459728792214,-15,19,False
0.038520446556787886,-15,18,True
0.09795734572674249,-15,16,False
0.0032921223589133684,-10,12,False
0.05661477243269516,-15,14,False
0.07587695654130795,-5,17,False
0.09804525396102524,-10,17,False
0.05543251276325279,-15,12,False
0.14386339325643294,-15,14,True
0.016299926778597994,-15,13,False
0.1320193143072172,-15,16,False
0.09646552495425588,-5,12,False
0.0396703243221645,-5,19,True
0.021188413119839072,-5,14,False
0.14571063335587225,-15,17,False
0.020511306821065566,-15,15,False
0.1213648844501923,-10,8,True
0.04629419847767522,-5,14,False
0.0809047903267113,-15,15,False
0.039755863424178424,-15,15,False
0.07656957189531935,-5,19,True
0.01980856348705675,-15,16,False
0.14654388102179847,-15,14,True
0.0416537201039025,-15,12,False
0.051004680396617236,-15,11,True
0.12756843674785953,-10,14,False
0.08686145846957696,-10,19,True
0.026168511258645753,-10,10,False
0.019587233623777876,-5,13,False
0.12826587566099307,-5,16,False
0.08571874195780001,-5,16,False
0.02345251850053017,-10,14,False
0.06280380010242163,-5,18,True
0.13211812449864868,-15,15,False
0.12488300394944632,-15,16,False
0.0968342107657855,-15,14,True
0.14730782189139022,-15,19,False
0.07777424614867927,-15,16,True
0.00879846673256573,-15,11,False
0.08011817993531428,-15,16,True
0.09981872145419723,-5,18,True
0.0646746146721654,-10,13,True
0.1427604952634807,-10,18,True
0.039286272701166254,-10,15,True
0.14802544722744068,-10,12,True
0.023849435317415197,-15,17,False
0.11081375846472657,-15,14,False
0.06457960646056156,-15,13,False
0.08477435007187074,-15,14,True
0.10782764708522903,-5,17,False
0.00023358522382887492,-10,12,False
0.08033661060249196,-5,21,True
0.0398727135317692,-10,18,False
0.08107464869351566,-5,14,False
0.027255363948342742,-10,16,False
0.07981866980084618,-10,17,False
0.05125800636727897,-5,11,False
0.10808647936340114,-5,19,False
0.02022742222475138,-15,14,False
0.015073926636647288,-5,10,False
0.018069805429539,-10,17,True
0.01111433901816441,-10,14,False
0.08122561237241141,-10,19,True
0.055431733886746555,-10,12,False
0.05318481886710014,-5,15,False
0.01272709949081135,-15,14,False
0.04702805412152423,-10,20,False
0.048580600087611066,-10,13,False
0.08289248714727401,-10,16,False
0.04026760456325638,-5,14,False
0.05559045182250172,-10,10,False
0.03693305298548048,-15,11,False
0.07764342390201827,-15,13,False
0.07937275484248997,-10,7,False
0.043272156335059174,-10,17,False
0.06187884667780844,-5,19,True
0.017557394112766217,-10,18,False
0.09573236793355906,-5,15,False
0.009679652969965374,-15,16,False
0.005473844471306299,-5,16,False
0.09332038987789999,-5,12,False
0.005075216130054061,-10,11,False
0.1259851398767631,-15,18,False
0.14158176774143724,-5,15,False
0.13496820020893857,-15,14,False
0.10170756240589844,-5,17,False
0.04294939203512067,-15,10,False
0.04883082061204778,-5,21,True
0.13382908302103022,-15,14,True
0.1205812799384828,-5,11,False
0.03792027996706846,-15,15,False
0.0730580427423372,-5,14,False
0.10808623262440041,-10,11,False
0.08070071773271754,-15,18,False
0.02314677352014764,-10,13,False
0.07406830268182665,-10,14,False
0.04514802807401552,-5,16,False
0.1411973292999319,-10,20,False
0.04772058288612316,-15,17,False
0.04806376539511799,-5,14,False
0.11834573334152172,-5,17,False
0.1182386464768688,-15,14,True
0.1411032549488666,-15,13,True
0.08193541896713252,-10,10,False
0.03978868952262693,-10,8,False
0.11608122165929954,-5,19,False
0.02891430325937002,-15,17,True
0.14210070680974693,-15,13,True
0.062201527799238265,-5,16,True
0.026511273209361568,-10,9,False
0.10173853236534526,-15,14,True
0.08576573627514773,-10,7,False
0.12657818504692717,-10,13,True
0.01121106857828289,-5,11,False
0.10036938398343094,-15,14,True
0.08394990614477878,-5,15,False
0.13719441563511814,-5,12,False
0.036267349167465886,-10,15,False
0.024092593979902852,-15,18,False
0.01333010988454536,-5,7,False
0.12258603637664586,-15,9,False
0.010173505795678306,-5,16,False
0.09995131735001868,-15,12,False
0.04244152621503154,-5,11,False
0.045805738550196165,-10,10,False
0.13954797251757925,-10,16,False
0.08280318430435382,-5,18,True
0.102791723180459,-10,15,False
0.010409499317800186,-5,15,False
0.07497309893626233,-10,16,True
0.0029185675797763267,-15,16,False
0.097869597451195,-10,11,True
0.13532082970409778,-15,16,True
0.14595825232260373,-15,17,True
0.11955977844025809,-10,15,False
0.027627551873139172,-15,7,False
0.1126318552966939,-10,13,False
0.03500574471955025,-15,10,False
0.05666177877883874,-10,16,False
0.11332057400622007,-15,18,False
0.09446237440215949,-5,19,True
0.13303789316209794,-10,20,True
0.08470932293543225,-10,19,False
0.039032191095344775,-10,10,False
0.0014396279807094513,-15,17,False
0.04231868106499246,-5,16,False
0.12041104395684787,-15,18,True
0.0021185317036136074,-15,10,False
0.07278465798735166,-10,11,False
0.05015942664317922,-15,13,True
0.05781844577856757,-15,16,False
0.10596984215157147,-5,15,False
0.03432248780152109,-15,12,False
0.08137693485582226,-5,6,False
0.10509783509708659,-10,16,False
0.07382908313670226,-5,13,False
0.13991832344187727,-5,15,False
0.08095416664937925,-10,13,False
0.0672238241993801,-5,15,False
0.04281685235807539,-5,17,True
0.017913940320955547,-10,15,False
0.08194842835707243,-15,11,True
0.04278586835737017,-5,12,False
0.12672395718438048,-15,16,False
0.05292370846006392,-10,15,False
0.07443366217836962,-10,12,False
0.1239597899001926,-15,12,True
0.0553006836972942,-5,11,False
0.04465585942116306,-15,17,False
0.01413384851773735,-10,17,False
0.002316766133321285,-10,13,False
0.12783430004632235,-5,12,False
0.14837870292969,-10,16,True
0.10089869298633591,-15,12,False
0.025408591324903296,-15,14,False
0.04464118571811777,-15,14,False
0.03669684577956956,-15,13,False
0.0023029180290777495,-5,6,False
0.05022295978787917,-15,13,False
0.1266798576179636,-5,13,False
0.09421212599658234,-10,18,False
0.04714878368287713,-10,16,False
0.019730013347106744,-5,12,False
0.07527377729157123,-5,19,False
0.04682014724391646,-10,13,False
0.07623122625563337,-10,18,True
0.018085224252510218,-15,14,False
0.039072889305270614,-5,11,False
0.14303136542658765,-10,18,True
0.06280022855712682,-5,14,False
0.08077801146950277,-10,9,False
0.13473233905424173,-5,19,False
0.007085455779489385,-5,15,False
0.0967802640047422,-10,13,False
0.08639632587870126,-15,19,True
0.11562534517893946,-15,15,False
0.1135686858871202,-15,15,False
0.05323531879047003,-10,11,False
0.07636945055916346,-10,15,True
0.0795155665634087,-15,10,False
0.1344633448212754,-10,19,True
0.04124329277977911,-10,13,False
0.07003159590636845,-15,15,False
0.13323042772527693,-10,14,False
0.0668510743574484,-10,10,False
0.025378728418893607,-5,13,False
0.11147954298567321,-5,14,False
0.014696426336971413,-15,10,False
0.08067741622562521,-5,14,False
0.005104553602805262,-5,13,False
0.042125055438432965,-10,13,False
0.10172366634717522,-5,23,True
0.06824184762175482,-10,21,True
0.04533999620511268,-5,14,True
0.039923223067864715,-15,12,False
0.003850555484468132,-10,13,False
0.0223575364608197,-5,16,False
0.1468362899085132,-10,13,False
0.14754800062231324,-15,17,False
0.05213638041669822,-15,16,False
0.04626837154907932,-10,10,False
0.029291995252153816,-15,13,False
0.006168284492608844,-15,16,False
0.10618578737601099,-5,16,False
0.11867389152633004,-15,19,False
0.056421341227207544,-5,15,False
0.0326314705381913,-10,16,True
0.01717235077018357,-15,10,False
0.04735931589909709,-10,20,False
0.07857512304887738,-15,10,False
0.03927255779428138,-5,11,False
0.09528393824721883,-15,18,False
0.0010254615389650335,-10,7,False
0.05071690920727154,-15,18,True
0.03893940097909363,-5,12,False
0.11215672878802715,-10,21,True
0.13964660189143827,-5,11,False
0.1299814920477981,-15,19,False
0.10881310591732278,-15,11,False
0.01907188887395306,-5,16,False
0.031178706352053363,-10,9,False
0.10684633288927697,-5,16,False
0.09220123519194665,-10,13,False
0.0959476228705617,-10,15,True
0.015276557322913541,-10,11,False
0.07400747571135376,-5,8,False
0.025829018116812895,-10,14,False
0.04579956325885204,-5,19,True
0.03596275440570389,-5,15,False
0.05858324745458287,-5,16,False
0.047870501121321976,-15,18,True
0.09274176874238096,-15,18,True
0.0980948808194759,-15,13,True
0.14161541321568255,-10,13,False
0.06638784238547525,-15,11,True
0.034253056882406076,-15,17,False
0.07276927679360096,-15,15,False
0.052912011271962045,-10,17,True
0.02371571822406286,-5,10,False
0.03980797585987688,-15,10,False
0.08041069858065027,-5,12,False
0.10555541289657037,-5,10,False
0.1258499076640932,-5,14,False
0.06519577399479955,-5,11,False
0.10231952002276684,-15,9,False
0.058356344972178245,-10,13,False
0.0743738482735025,-15,16,True
0.04765620055792765,-10,12,True
0.06036093998598401,-15,17,True
0.04017451154039336,-15,14,False
0.08896284421876646,-5,22,True
0.12696336275398373,-10,25,True
0.016940867373276037,-15,13,False
0.061297397308390705,-10,14,False
0.14445070156958842,-10,13,True
0.0018846692286570764,-15,14,False
0.00812139921736243,-10,11,False
0.1350823296859846,-15,14,False
0.017648085788960145,-15,17,False
0.0343053276815246,-5,16,False
0.07894576983319508,-5,11,False
0.10672818277622231,-10,11,True
0.08690793136504345,-5,18,False
0.029812153128877954,-10,12,False
0.09754540534909718,-15,21,True
0.10537276674412041,-5,10,False
0.13985308068244715,-15,11,True
0.05199423531537854,-5,15,False
0.05574998197012621,-5,14,False
0.14679243196863315,-5,16,False
0.02931144909804148,-15,13,False
0.13644122701880337,-10,15,False
0.036049341629462585,-5,10,False
0.004471341371200471,-15,10,False
0.07673796923298003,-10,12,False
0.10589216047830559,-10,17,False
0.07268188237165284,-5,17,True
0.07240209277851568,-15,15,False
0.0063939159801291775,-15,14,False
0.1405148128078823,-10,19,True
0.034519911723742226,-15,15,False
0.04368602154398827,-10,18,False
0.028425626684473113,-10,13,False
0.03426457539242444,-10,17,False
0.1138611770096416,-5,16,False
0.034857097280745195,-15,15,False
0.13150523335878206,-5,15,False
0.09986750151484053,-10,20,True
0.04847735582303143,-15,11,False
0.028176856692299166,-15,12,False
0.0499528486430351,-10,12,False
0.1274527704184503,-15,13,True
0.12076337450937849,-10,19,True
0.11082776784741459,-10,17,True
0.11216824001125936,-10,7,False
0.05155832768788824,-10,16,False
0.10019217914290852,-15,14,False
0.10692340491202426,-5,16,False
0.020407273739536918,-15,15,False
0.045905205645147065,-5,15,False
0.11051506411013924,-15,15,False
0.10727394878101199,-10,14,True
0.11367167393260942,-15,11,False
0.08952044284201245,-15,17,False
0.030726896136145723,-15,12,False
0.0849666074142708,-10,19,True
0.018464458894993013,-5,14,False
0.13771285803313763,-15,13,True
0.11298007140615575,-10,12,True
0.07061682594471642,-5,15,False
0.03796774961366477,-10,15,False
0.031662920449043376,-5,11,False
0.07637838335597083,-10,12,False
0.12016949093722695,-10,14,False
0.11430812693081549,-10,15,True
0.11346160497495288,-10,14,False
0.068912575252891,-10,16,False
0.04404068030969957,-15,13,True
0.0672091259577577,-15,15,False
0.024809273696143042,-5,17,False
0.014776214433284073,-15,11,False
0.09309378883962795,-10,21,True
0.06264796481476176,-10,7,False
0.05077922492157661,-15,15,True
0.015830256773358465,-5,15,False
0.0938750206440688,-5,12,False
0.006404245448497231,-5,13,False
0.08982433738697444,-15,14,True
0.01810697822423068,-10,17,False
0.10803405865594395,-5,7,False
0.034515476898558405,-5,16,False
0.08681733082098954,-5,12,False
0.10338911200761648,-10,9,True
0.006910606460613633,-10,16,False
0.14975186914124994,-5,26,True
0.1155223145570615,-10,21,True
0.12296560365399768,-5,10,False
0.0030127215018143916,-15,16,False
0.0965325542196632,-5,14,False
0.13004367984184023,-15,7,False
0.09921023973179653,-10,14,False
0.03668042595733348,-5,12,False
0.1493199695244787,-10,17,False
0.11495583555198498,-5,17,False
0.021005940067201967,-15,18,False
0.09563879173927751,-10,13,True
0.06417168517381781,-10,12,False
0.08321209352514022,-5,12,False
0.09408891914906457,-10,12,False
0.07152850348275086,-15,16,True
0.05942488776439074,-15,13,False
0.04955861258796451,-5,14,False
0.0804804484973934,-5,14,False
0.1373898007355341,-10,17,True
0.0770998076435947,-15,14,True
0.0444177562236447,-10,11,False
0.01317854636125359,-15,16,False
0.10985148309735095,-15,15,True
0.09856604602255652,-5,17,False
0.038172382494003225,-10,17,False
0.05851445947980374,-15,12,False
0.053262505525342445,-5,14,False
0.06334437304546937,-15,18,True
0.10763504113043751,-5,16,False
0.027981206612403057,-5,14,False
0.029822096412006935,-5,13,False
0.07236928997438842,-10,10,False
0.004348751822631691,-5,12,False
0.021381827871725823,-5,13,False
0.0885953348691956,-15,13,False
0.05719121989293374,-5,14,False
0.028155147544839474,-15,15,False
0.11317368707752534,-15,13,False
0.011717304723745941,-10,16,False
0.05594701244094036,-5,13,False
0.02994521611410246,-5,17,False
0.021599976658209553,-15,9,False
0.1142084542382117,-10,16,False
0.08030960331547923,-5,21,True
0.04337671905784992,-10,8,False
0.14061538781952207,-15,15,False
0.10402209459165325,-5,17,True
0.054149743475723544,-10,16,True
0.13303195177066954,-5,23,True
0.06650302996582895,-5,14,False
0.04192050180591455,-10,12,False
0.11690198802180513,-5,20,True
0.10580315161008165,-15,16,True
0.078576044537661,-5,11,False
0.12374949170416683,-5,12,False
0.0255370896339025,-10,13,False
0.042262839436635655,-10,16,False
0.009036074528575555,-10,15,False
0.10440844938993653,-5,18,False
0.10740069419696675,-10,13,False
0.05919995858457094,-5,9,False
0.1495809496121787,-15,15,True
0.08692923063852635,-15,11,True
0.015650023362662045,-5,12,False
0.1397613897340702,-5,20,False
0.13991628114755542,-15,18,True
0.07545686018291935,-15,17,False
0.12369341621345102,-5,12,False
0.003619451057768963,-15,11,False
0.0017699844661896835,-15,10,False
0.1483784150360354,-5,10,False
0.02216112120812347,-10,17,False
0.04508968427667837,-10,9,False
0.03685046635916715,-15,17,False
0.08653431315637333,-5,7,False
0.11923252571782786,-15,14,True
0.10997197018863734,-15,12,False
0.12251686581368004,-5,16,False
0.12752044257444092,-10,15,True
0.1494512528075055,-15,15,False
0.0270785742341693,-15,7,False
0.1116656533551245,-10,18,False
0.007399812979252146,-5,12,False
0.026775382090803677,-5,14,False
0.11833481055055628,-5,11,False
0.0460136053685084,-5,18,False
0.00452212732746034,-5,13,False
0.00037329588524105396,-15,16,False
0.07452262172153555,-15,17,True
0.02777104979609213,-10,10,False
0.04156127634250654,-10,13,False
0.14186877745859425,-10,19,True
0.07541661031694485,-10,19,True
0.1426469119217092,-5,20,False
0.003247955773730499,-5,13,False
0.049508970451068064,-10,11,True
0.020350894045348226,-15,14,False
0.05636108241521366,-5,14,False
0.005161656885678689,-5,15,False
0.0024159669236011373,-15,12,False
0.1493652445446699,-15,11,False
0.03948069733385214,-15,9,False
0.05637645168791438,-15,12,False
