idx,state,steps,failure
683,683,9,False
684,684,13,False
685,685,9,False
686,686,7,False
687,687,11,False
688,688,17,False
689,689,16,False
690,690,14,False
691,691,14,False
692,692,12,False
693,693,10,False
694,694,10,False
695,695,11,False
696,696,12,False
697,697,16,False
698,698,14,False
699,699,15,False
700,700,12,False
701,701,17,False
702,702,16,False
703,703,12,False
704,704,17,False
705,705,15,False
706,706,15,False
707,707,9,False
708,708,15,False
709,709,12,False
710,710,10,False
711,711,18,False
712,712,15,False
713,713,10,False
714,714,14,False
715,715,14,False
716,716,12,False
717,717,14,False
718,718,16,False
719,719,12,False
720,720,10,False
721,721,18,False
722,722,13,False
723,723,13,False
724,724,11,False
725,725,17,False
726,726,14,False
727,727,14,False
728,728,14,False
729,729,12,False
730,730,15,False
731,731,16,False
732,732,13,False
733,733,16,False
734,734,14,False
735,735,16,False
736,736,10,False
737,737,15,False
738,738,15,False
739,739,14,False
740,740,13,False
741,741,13,False
742,742,18,False
743,743,11,False
744,744,16,False
745,745,12,False
746,746,15,False
747,747,7,False
748,748,14,False
749,749,12,False
750,750,16,False
751,751,15,False
752,752,13,False
753,753,9,False
754,754,12,False
755,755,18,False
756,756,14,False
757,757,9,False
758,758,10,False
759,759,11,False
760,760,10,False
761,761,14,False
762,762,10,False
763,763,12,False
764,764,8,False
765,765,16,False
766,766,13,False
767,767,16,False
768,768,17,False
769,769,16,False
770,770,10,False
771,771,17,False
772,772,12,False
773,773,9,False
774,774,18,False
775,775,16,False
776,776,10,False
777,777,14,False
778,778,13,False
779,779,11,False
780,780,12,False
781,781,10,False
782,782,11,False
783,783,14,False
784,784,15,False
785,785,14,False
786,786,13,False
787,787,12,False
788,788,13,False
789,789,11,False
790,790,9,False
791,791,16,False
792,792,12,False
793,793,13,False
794,794,14,False
795,795,13,False
796,796,15,False
797,797,12,False
798,798,15,False
799,799,13,False
800,800,16,False
801,801,15,False
802,802,14,False
803,803,17,False
804,804,14,False
805,805,15,False
806,806,10,False
807,807,18,False
808,808,13,False
809,809,12,False
810,810,17,False
811,811,13,False
812,812,13,False
813,813,12,False
814,814,12,False
815,815,12,False
816,816,12,False
817,817,10,False
818,818,11,False
819,819,16,False
820,820,12,False
821,821,11,False
822,822,16,False
823,823,11,False
824,824,15,False
825,825,16,False
826,826,15,False
827,827,16,False
828,828,10,False
829,829,16,False
830,830,12,False
831,831,9,False
832,832,13,False
833,833,13,False
834,834,18,False
835,835,9,False
836,836,14,False
837,837,13,False
838,838,12,False
839,839,13,False
840,840,13,False
841,841,13,False
842,842,14,False
843,843,15,False
844,844,11,False
845,845,12,False
846,846,10,False
847,847,6,False
848,848,17,False
849,849,13,False
850,850,10,False
851,851,13,False
852,852,10,False
853,853,8,False
854,854,12,False
855,855,10,False
856,856,11,False
857,857,8,False
858,858,16,False
859,859,15,False
860,860,10,False
861,861,17,False
862,862,12,False
863,863,14,False
864,864,13,False
865,865,13,False
866,866,12,False
867,867,9,False
868,868,12,False
869,869,16,False
870,870,15,False
871,871,15,False
872,872,14,False
873,873,9,False
874,874,14,False
875,875,11,False
876,876,12,False
877,877,13,False
878,878,14,False
879,879,7,False
880,880,11,False
881,881,18,False
882,882,13,False
883,883,13,False
884,884,14,False
885,885,16,False
886,886,12,False
887,887,15,False
888,888,10,False
889,889,16,False
890,890,15,False
891,891,15,False
892,892,15,False
893,893,17,False
894,894,9,False
895,895,14,False
896,896,12,False
897,897,15,False
898,898,13,False
899,899,13,False
900,900,14,False
901,901,9,False
902,902,10,False
903,903,17,False
904,904,15,False
905,905,13,False
906,906,11,False
907,907,13,False
908,908,13,False
909,909,9,False
910,910,13,False
911,911,15,False
912,912,11,False
913,913,13,False
914,914,13,False
915,915,14,False
916,916,14,False
917,917,16,False
918,918,13,False
919,919,11,False
920,920,15,False
921,921,16,False
922,922,14,False
923,923,10,False
924,924,10,False
925,925,18,False
926,926,15,False
927,927,10,False
928,928,16,False
929,929,17,False
930,930,11,False
931,931,14,False
932,932,14,False
933,933,9,False
934,934,11,False
935,935,17,False
936,936,12,False
937,937,12,False
938,938,13,False
939,939,10,False
940,940,17,False
941,941,10,False
942,942,12,False
943,943,15,False
944,944,18,False
945,945,9,False
946,946,8,False
947,947,18,False
948,948,17,False
949,949,13,False
950,950,16,False
951,951,15,False
952,952,17,False
953,953,7,False
954,954,13,False
955,955,11,False
956,956,7,False
957,957,11,False
958,958,17,False
959,959,12,False
960,960,18,False
961,961,9,False
962,962,15,False
963,963,14,False
964,964,8,False
965,965,9,False
966,966,17,False
967,967,11,False
968,968,10,False
969,969,11,False
970,970,11,False
971,971,13,False
972,972,10,False
973,973,10,False
974,974,15,False
975,975,16,False
976,976,11,False
977,977,13,False
978,978,12,False
979,979,12,False
980,980,18,False
981,981,12,False
982,982,13,False
983,983,10,False
984,984,15,False
985,985,13,False
986,986,15,False
987,987,12,False
988,988,15,False
989,989,11,False
990,990,17,False
991,991,11,False
992,992,11,False
993,993,16,False
994,994,9,False
995,995,11,False
996,996,13,False
997,997,13,False
998,998,16,False
999,999,10,False
1000,1000,15,False
1001,1001,16,False
1002,1002,10,False
1003,1003,6,False
1004,1004,16,False
1005,1005,14,False
1006,1006,13,False
1007,1007,12,False
1008,1008,12,False
1009,1009,6,False
1010,1010,16,False
1011,1011,12,False
1012,1012,14,False
