idx,return,steps,failure
1309,6.0,15,False
1310,7.0,14,False
1311,4.0,17,False
1312,8.0,13,False
1313,5.0,16,False
1314,11.0,10,False
1315,11.0,10,False
1316,12.0,9,False
1317,9.0,12,False
1318,6.0,15,False
1319,7.0,14,False
1320,5.0,16,False
1321,7.0,14,False
1322,9.0,12,False
1323,9.0,12,False
1324,8.0,13,False
1325,7.0,14,False
1326,7.0,14,False
1327,8.0,13,False
1328,9.0,12,False
1329,4.0,17,False
1330,9.0,12,False
1331,8.0,13,False
1332,6.0,15,False
1333,11.0,10,False
1334,6.0,15,False
1335,9.0,12,False
1336,9.0,12,False
1337,7.0,14,False
1338,8.0,13,False
1339,14.0,7,False
1340,11.0,10,False
1341,3.0,18,False
1342,7.0,14,False
1343,9.0,12,False
1344,5.0,16,False
1345,6.0,15,False
1346,7.0,14,False
1347,7.0,14,False
1348,6.0,15,False
1349,8.0,13,False
1350,7.0,14,False
1351,7.0,14,False
1352,5.0,16,False
1353,3.0,18,False
1354,6.0,15,False
1355,13.0,8,False
1356,9.0,12,False
1357,8.0,13,False
1358,13.0,8,False
