idx,state,steps,failure
940,248,17,False
941,303,13,False
942,124,16,False
943,349,13,False
944,126,13,False
945,147,10,False
946,283,12,False
947,62,16,False
948,461,18,False
949,127,12,False
950,43,13,False
951,61,14,False
952,334,9,False
953,444,11,False
954,492,12,False
955,146,14,False
956,312,12,False
957,173,14,False
958,134,11,False
959,301,14,False
960,208,12,False
961,444,11,False
962,448,13,False
963,149,18,False
964,388,13,False
965,182,10,False
966,243,15,False
967,193,16,False
968,412,15,False
969,492,17,False
970,166,17,False
971,227,17,False
972,413,12,False
973,273,13,False
974,404,14,False
975,148,17,False
976,61,16,False
977,44,13,False
978,82,13,False
979,291,9,False
980,48,17,False
981,326,12,False
982,468,16,False
983,183,11,False
984,472,13,False
985,167,10,False
986,406,14,False
987,424,12,False
988,46,11,False
989,229,15,False
990,273,15,False
991,369,16,False
992,463,7,False
993,446,13,False
994,293,15,False
995,263,12,False
996,273,11,False
997,301,12,False
998,47,13,False
999,29,11,False
1000,306,11,False
1001,63,13,False
1002,243,15,False
1003,243,17,False
1004,486,7,False
1005,7,6,False
1006,293,14,False
1007,173,14,False
1008,44,15,False
1009,402,13,False
1010,487,11,False
1011,121,12,False
1012,26,12,False
1013,463,13,False
1014,332,17,False
1015,333,9,False
1016,402,13,False
1017,42,8,False
1018,333,11,False
1019,82,17,False
1020,373,14,False
1021,126,11,False
1022,251,12,False
1023,494,12,False
1024,6,14,False
1025,307,13,False
1026,341,16,False
1027,323,12,False
1028,133,14,False
1029,167,12,False
1030,329,13,False
1031,188,16,False
1032,293,10,False
1033,463,16,False
1034,161,16,False
1035,389,18,False
1036,47,15,False
1037,144,11,False
1038,309,13,False
1039,44,15,False
1040,161,13,False
1041,134,14,False
1042,304,11,False
1043,248,16,False
1044,88,15,False
1045,311,7,False
1046,228,12,False
1047,6,13,False
1048,489,10,False
1049,166,16,False
1050,126,12,False
1051,133,10,False
1052,228,11,False
1053,252,11,False
1054,333,15,False
1055,363,14,False
1056,142,10,False
1057,332,9,False
1058,308,11,False
1059,68,12,False
1060,326,14,False
1061,421,11,False
1062,3,10,False
1063,212,16,False
1064,452,17,False
1065,343,11,False
1066,87,16,False
1067,306,17,False
1068,206,14,False
1069,421,12,False
1070,452,18,False
1071,313,8,False
1072,209,15,False
1073,66,9,False
1074,432,13,False
1075,323,13,False
1076,482,8,False
1077,306,14,False
1078,107,13,False
1079,326,10,False
1080,424,12,False
1081,168,15,False
1082,47,14,False
1083,174,14,False
1084,232,16,False
1085,227,14,False
1086,408,13,False
1087,403,10,False
1088,463,15,False
1089,192,13,False
1090,333,17,False
1091,323,15,False
1092,193,14,False
1093,261,12,False
1094,247,7,False
1095,268,12,False
1096,309,13,False
1097,464,10,False
1098,163,15,False
1099,229,11,False
1100,443,8,False
1101,366,17,False
1102,143,11,False
1103,88,17,False
1104,349,9,False
1105,247,14,False
1106,369,15,False
1107,106,12,False
1108,192,18,False
1109,273,16,False
1110,47,15,False
1111,341,12,False
1112,253,12,False
1113,486,11,False
1114,387,15,False
1115,393,9,False
1116,203,12,False
1117,203,12,False
1118,53,15,False
1119,301,13,False
1120,421,11,False
1121,153,16,False
1122,466,16,False
1123,84,12,False
1124,409,12,False
1125,492,12,False
1126,413,10,False
1127,94,14,False
1128,166,11,False
1129,483,18,False
1130,29,14,False
1131,351,12,False
1132,443,13,False
1133,233,11,False
1134,332,11,False
1135,466,14,False
1136,186,12,False
1137,313,14,False
1138,114,8,False
1139,173,14,False
1140,163,15,False
1141,223,12,False
1142,47,14,False
1143,409,9,False
1144,323,14,False
1145,312,12,False
1146,407,15,False
1147,423,11,False
1148,492,12,False
1149,166,12,False
1150,493,15,False
1151,134,17,False
1152,231,10,False
1153,74,11,False
1154,24,10,False
1155,67,18,False
1156,86,15,False
1157,31,15,False
1158,143,11,False
1159,24,13,False
1160,93,16,False
1161,386,14,False
1162,204,14,False
1163,293,16,False
1164,231,11,False
1165,451,17,False
1166,172,11,False
1167,88,10,False
1168,154,15,False
1169,342,16,False
1170,183,13,False
1171,84,14,False
1172,181,11,False
1173,167,16,False
1174,343,10,False
1175,82,16,False
1176,163,10,False
1177,231,13,False
1178,211,13,False
1179,66,16,False
1180,47,13,False
1181,348,13,False
1182,23,14,False
1183,269,16,False
1184,392,13,False
1185,426,16,False
1186,44,15,False
1187,307,11,False
1188,67,14,False
1189,353,13,False
1190,67,18,False
1191,126,11,False
1192,261,14,False
1193,104,15,False
1194,273,13,False
1195,302,14,False
1196,448,12,False
1197,192,10,False
1198,388,17,False
1199,364,13,False
1200,233,13,False
1201,174,17,False
1202,466,14,False
1203,88,14,False
1204,472,13,False
1205,173,14,False
1206,463,13,False
1207,203,13,False
1208,132,15,False
1209,46,11,False
1210,293,15,False
1211,4,13,False
1212,423,11,False
1213,473,10,False
1214,408,17,False
1215,407,15,False
1216,284,14,False
1217,263,14,False
1218,334,11,False
1219,341,15,False
1220,188,11,False
1221,413,15,False
1222,453,15,False
1223,252,17,False
1224,222,11,False
1225,433,12,False
1226,427,14,False
1227,369,11,False
1228,83,14,False
1229,312,15,False
1230,308,13,False
1231,351,16,False
1232,411,12,False
1233,432,14,False
1234,206,15,False
1235,442,12,False
1236,323,14,False
1237,388,12,False
1238,423,16,False
1239,384,15,False
1240,321,11,False
1241,104,12,False
1242,44,14,False
1243,264,12,False
1244,49,14,False
1245,273,10,False
1246,326,17,False
1247,453,14,False
1248,473,10,False
1249,344,15,False
1250,224,15,False
1251,433,7,False
1252,302,8,False
1253,243,11,False
1254,263,14,False
1255,192,12,False
1256,113,15,False
1257,221,10,False
1258,93,14,False
1259,33,16,False
1260,264,13,False
1261,468,11,False
1262,246,13,False
1263,293,14,False
1264,211,14,False
1265,228,9,False
1266,441,10,False
1267,413,10,False
1268,48,15,False
1269,247,12,False
1270,44,8,False
1271,161,17,False
1272,227,9,False
1273,83,13,False
1274,12,11,False
1275,388,16,False
1276,67,15,False
1277,133,11,False
1278,328,12,False
1279,103,16,False
1280,448,14,False
1281,3,17,False
1282,188,14,False
1283,474,6,False
1284,141,9,False
1285,273,13,False
1286,473,15,False
1287,42,12,False
1288,84,14,False
1289,206,13,False
1290,351,13,False
1291,54,13,False
1292,264,10,False
1293,488,16,False
1294,483,13,False
1295,373,15,False
1296,343,16,False
1297,387,16,False
1298,131,14,False
1299,273,16,False
1300,269,11,False
1301,107,15,False
1302,326,15,False
1303,32,13,False
1304,431,10,False
1305,111,13,False
1306,72,15,False
1307,462,14,False
1308,28,15,False
1309,331,18,False
1310,6,13,False
1311,129,17,False
1312,81,16,False
1313,407,14,False
1314,423,17,False
1315,153,9,False
1316,202,12,False
1317,328,7,False
1318,368,15,False
1319,246,12,False
1320,183,16,False
1321,64,14,False
1322,143,13,False
1323,224,10,False
1324,241,14,False
1325,189,16,False
1326,363,7,False
1327,304,12,False
1328,401,15,False
1329,173,10,False
1330,389,16,False
1331,189,7,False
1332,353,9,False
1333,47,11,False
1334,209,13,False
1335,283,14,False
1336,21,17,False
1337,253,13,False
1338,111,14,False
1339,183,10,False
1340,431,17,False
1341,463,16,False
1342,203,15,False
1343,66,12,False
1344,241,15,False
1345,493,12,False
1346,83,17,False
1347,303,15,False
1348,433,16,False
1349,412,13,False
1350,443,14,False
1351,313,16,False
1352,109,10,False
1353,27,10,False
1354,368,11,False
1355,332,12,False
1356,67,15,False
1357,443,10,False
1358,404,11,False
1359,433,8,False
1360,49,13,False
1361,144,13,False
1362,422,13,False
1363,167,17,False
1364,413,11,False
1365,281,14,False
1366,182,15,False
1367,402,16,False
1368,132,13,False
1369,144,9,False
1370,181,11,False
1371,283,18,False
1372,11,10,False
1373,172,15,False
1374,83,16,False
1375,254,17,False
1376,343,15,False
1377,342,12,False
1378,372,18,False
1379,321,14,False
1380,212,14,False
1381,373,11,False
1382,232,15,False
1383,4,14,False
1384,21,16,False
1385,327,16,False
1386,292,17,False
1387,466,10,False
1388,448,14,False
1389,193,14,False
1390,447,11,False
1391,326,12,False
1392,484,14,False
1393,8,16,False
1394,254,14,False
1395,253,8,False
1396,322,18,False
1397,183,14,False
1398,254,13,False
1399,421,16,False
1400,27,16,False
1401,228,15,False
1402,482,10,False
1403,293,11,False
1404,444,12,False
1405,351,11,False
1406,486,10,False
1407,406,14,False
1408,466,13,False
1409,404,17,False
1410,273,10,False
1411,62,15,False
1412,73,9,False
1413,181,10,False
1414,106,14,False
1415,287,13,False
1416,109,15,False
1417,41,13,False
1418,21,14,False
1419,263,9,False
1420,486,10,False
1421,449,16,False
1422,93,17,False
1423,388,17,False
1424,8,9,False
1425,11,12,False
1426,133,17,False
1427,261,14,False
1428,112,10,False
1429,311,14,False
1430,326,16,False
1431,334,9,False
1432,312,14,False
1433,212,16,False
1434,482,15,False
1435,88,16,False
1436,147,16,False
1437,474,17,False
1438,412,12,False
1439,221,16,False
1440,8,11,False
1441,142,17,False
1442,147,11,False
1443,426,17,False
1444,267,14,False
1445,26,11,False
1446,448,14,False
1447,292,6,False
1448,211,15,False
1449,308,15,False
1450,343,11,False
1451,454,10,False
1452,447,11,False
1453,63,8,False
1454,492,14,False
1455,214,16,False
1456,253,15,False
1457,429,7,False
1458,248,14,False
1459,388,16,False
1460,66,9,False
1461,148,11,False
1462,123,17,False
1463,468,13,False
1464,369,13,False
1465,172,13,False
1466,393,13,False
1467,393,16,False
1468,41,9,False
1469,386,15,False
1470,273,16,False
1471,369,15,False
1472,264,11,False
1473,129,14,False
1474,4,15,False
1475,207,11,False
1476,203,14,False
1477,11,18,False
1478,403,18,False
1479,413,14,False
1480,111,13,False
1481,183,14,False
1482,262,12,False
1483,493,12,False
1484,406,16,False
1485,363,15,False
1486,469,16,False
1487,442,11,False
1488,212,15,False
1489,343,9,False
1490,264,11,False
1491,173,16,False
1492,469,11,False
1493,386,12,False
1494,173,14,False
1495,227,14,False
1496,26,13,False
1497,6,13,False
1498,124,16,False
1499,141,16,False
