idx,state,steps,failure,mutant
759,434,13,False,R
760,252,11,False,RN
761,194,15,False,M
762,411,28,True,Ra
763,412,14,False,R
764,441,13,False,RN
765,231,19,True,M
766,101,16,False,Ra
767,107,200,True,R
768,311,9,False,RN
769,381,11,False,M
770,71,16,True,Ra
771,142,17,True,R
772,413,11,False,RN
773,222,18,False,M
774,431,19,False,Ra
775,482,14,False,R
776,82,10,False,RN
777,332,8,False,M
778,244,200,True,Ra
779,133,8,True,R
780,242,13,False,RN
781,401,20,False,M
782,44,11,False,Ra
783,347,200,True,R
784,487,17,False,RN
785,374,200,True,M
786,368,15,False,Ra
787,421,14,True,R
788,101,16,False,RN
789,244,12,False,M
790,133,18,False,Ra
791,371,14,False,R
792,13,9,False,RN
793,288,11,False,M
794,151,12,False,Ra
795,9,10,False,R
796,482,12,False,RN
797,62,17,False,M
798,393,21,True,Ra
799,47,14,False,R
800,351,15,False,RN
801,369,17,False,M
802,147,19,True,Ra
803,406,200,True,R
804,492,16,False,RN
805,333,15,False,M
806,373,20,False,Ra
807,306,8,False,R
808,407,15,False,RN
809,452,18,False,M
810,252,23,True,Ra
811,24,200,True,R
812,324,18,False,RN
813,264,12,False,M
814,348,15,False,Ra
815,103,18,False,R
816,328,12,False,RN
817,429,16,True,M
818,484,16,False,Ra
819,64,23,True,R
820,361,13,False,RN
821,188,8,False,M
822,191,13,False,Ra
823,373,10,False,R
824,302,10,False,RN
825,313,23,True,M
826,4,24,True,Ra
827,391,13,False,R
828,404,12,False,RN
829,143,200,True,M
830,207,11,False,Ra
831,213,18,False,R
832,182,9,False,RN
833,267,8,False,M
834,31,15,False,Ra
835,292,200,True,R
836,321,12,False,RN
837,153,200,True,M
838,288,10,False,Ra
839,48,18,False,R
840,373,16,False,RN
841,31,14,False,M
842,204,18,False,Ra
843,214,200,True,R
844,488,11,False,RN
845,346,23,True,M
846,246,19,False,Ra
847,162,13,False,R
848,349,17,False,RN
849,406,17,False,M
850,233,16,False,Ra
851,91,21,True,R
852,132,16,False,RN
853,189,18,False,M
854,22,14,False,Ra
855,414,15,False,R
856,386,11,False,RN
857,203,14,False,M
858,341,200,True,Ra
859,132,200,True,R
860,171,13,False,RN
861,488,13,False,M
862,2,61,True,Ra
863,212,13,False,R
864,6,12,False,RN
865,389,8,False,M
866,392,16,False,Ra
867,374,200,True,R
868,266,17,False,RN
869,343,13,False,M
870,492,11,False,Ra
871,67,12,False,R
872,41,12,False,RN
873,404,54,True,M
874,82,7,False,Ra
875,62,16,False,R
876,442,11,False,RN
877,324,16,True,M
878,53,13,False,Ra
879,51,200,True,R
880,149,10,False,RN
881,171,18,False,M
882,474,14,False,Ra
883,192,12,False,R
884,286,18,False,RN
885,261,24,True,M
886,423,7,False,Ra
887,63,12,False,R
888,273,16,False,RN
889,253,10,False,M
890,489,15,True,Ra
891,194,200,True,R
892,8,14,False,RN
893,71,26,True,M
894,241,15,False,Ra
895,124,16,False,R
896,209,14,False,RN
897,223,6,False,M
898,111,17,True,Ra
899,267,13,True,R
900,274,13,False,RN
901,241,13,False,M
902,274,18,False,Ra
903,2,200,True,R
904,241,13,False,RN
905,124,14,False,M
906,154,16,False,Ra
907,12,12,False,R
908,189,13,False,RN
909,151,14,False,M
910,28,18,False,Ra
911,6,18,True,R
912,66,12,False,RN
913,152,200,True,M
914,69,11,False,Ra
915,422,13,False,R
916,227,15,False,RN
917,89,11,False,M
918,223,14,False,Ra
919,362,14,False,R
920,31,15,False,RN
921,388,8,False,M
922,466,14,False,Ra
923,229,200,True,R
924,214,13,False,RN
925,283,17,True,M
926,87,18,False,Ra
927,164,200,True,R
928,246,13,False,RN
929,263,17,True,M
930,433,11,False,Ra
931,283,11,False,R
932,208,15,False,RN
933,387,15,False,M
934,231,200,True,Ra
935,247,13,False,R
936,308,13,False,RN
937,73,21,True,M
938,342,9,False,Ra
939,71,200,True,R
940,289,13,False,RN
941,386,14,False,M
942,486,12,True,Ra
943,181,200,True,R
944,248,11,False,RN
945,428,18,False,M
946,409,14,False,Ra
947,446,16,False,R
948,62,10,False,RN
949,94,11,False,M
950,432,17,False,Ra
951,424,200,True,R
952,467,9,False,RN
953,252,13,False,M
954,213,16,False,Ra
955,227,15,True,R
956,453,16,False,RN
957,7,20,False,M
958,454,14,False,Ra
959,451,10,False,R
960,184,10,False,RN
961,329,11,False,M
962,13,18,True,Ra
963,83,21,True,R
964,181,13,False,RN
965,474,12,False,M
966,412,10,False,Ra
967,149,16,False,R
968,128,15,False,RN
969,211,12,False,M
970,61,15,True,Ra
971,369,19,False,R
972,166,10,False,RN
973,473,13,False,M
974,168,68,True,Ra
975,233,12,False,R
976,449,12,False,RN
977,229,18,False,M
978,227,9,False,Ra
979,368,14,False,R
980,73,10,False,RN
981,134,19,False,M
982,214,15,False,Ra
983,32,200,True,R
