idx,return,steps,failure
1076,5.0,16,False
1077,6.0,15,False
1078,8.0,13,False
1079,5.0,16,False
1080,6.0,15,False
1081,6.0,15,False
1082,9.0,12,False
1083,13.0,8,False
1084,6.0,15,False
1085,10.0,11,False
1086,5.0,16,False
1087,6.0,15,False
1088,8.0,13,False
1089,5.0,16,False
1090,5.0,16,False
1091,9.0,12,False
1092,9.0,12,False
1093,4.0,17,False
1094,15.0,6,False
1095,7.0,14,False
1096,13.0,8,False
1097,9.0,12,False
1098,7.0,14,False
1099,7.0,14,False
1100,5.0,16,False
1101,4.0,17,False
1102,6.0,15,False
1103,7.0,14,False
1104,10.0,11,False
1105,9.0,12,False
1106,10.0,11,False
1107,6.0,15,False
1108,5.0,16,False
1109,4.0,17,False
1110,9.0,12,False
1111,10.0,11,False
1112,5.0,16,False
1113,11.0,10,False
1114,9.0,12,False
1115,7.0,14,False
1116,8.0,13,False
1117,11.0,10,False
1118,7.0,14,False
1119,7.0,14,False
1120,9.0,12,False
1121,13.0,8,False
1122,12.0,9,False
1123,7.0,14,False
1124,12.0,9,False
1125,9.0,12,False
1126,5.0,16,False
1127,8.0,13,False
1128,7.0,14,False
1129,6.0,15,False
1130,12.0,9,False
1131,8.0,13,False
1132,13.0,8,False
1133,5.0,16,False
1134,9.0,12,False
1135,4.0,17,False
1136,9.0,12,False
1137,6.0,15,False
1138,8.0,13,False
1139,9.0,12,False
1140,5.0,16,False
1141,5.0,16,False
1142,4.0,17,False
1143,12.0,9,False
1144,9.0,12,False
1145,5.0,16,False
1146,7.0,14,False
1147,7.0,14,False
1148,10.0,11,False
1149,9.0,12,False
1150,5.0,16,False
1151,7.0,14,False
1152,10.0,11,False
1153,8.0,13,False
1154,9.0,12,False
1155,8.0,13,False
1156,10.0,11,False
1157,8.0,13,False
1158,5.0,16,False
1159,7.0,14,False
1160,6.0,15,False
1161,7.0,14,False
1162,5.0,16,False
1163,12.0,9,False
1164,9.0,12,False
1165,8.0,13,False
1166,6.0,15,False
1167,9.0,12,False
1168,4.0,17,False
1169,8.0,13,False
1170,12.0,9,False
1171,7.0,14,False
1172,6.0,15,False
1173,5.0,16,False
1174,5.0,16,False
1175,3.0,18,False
1176,10.0,11,False
1177,8.0,13,False
1178,9.0,12,False
1179,8.0,13,False
1180,13.0,8,False
1181,10.0,11,False
1182,8.0,13,False
1183,8.0,13,False
1184,8.0,13,False
1185,6.0,15,False
1186,8.0,13,False
1187,9.0,12,False
1188,5.0,16,False
1189,7.0,14,False
1190,6.0,15,False
1191,10.0,11,False
1192,8.0,13,False
1193,7.0,14,False
1194,14.0,7,False
1195,9.0,12,False
1196,5.0,16,False
1197,8.0,13,False
1198,6.0,15,False
1199,9.0,12,False
1200,9.0,12,False
1201,10.0,11,False
1202,7.0,14,False
1203,5.0,16,False
1204,9.0,12,False
1205,8.0,13,False
1206,9.0,12,False
1207,8.0,13,False
1208,11.0,10,False
1209,5.0,16,False
1210,10.0,11,False
1211,6.0,15,False
1212,8.0,13,False
1213,3.0,18,False
1214,7.0,14,False
1215,12.0,9,False
1216,10.0,11,False
1217,5.0,16,False
1218,10.0,11,False
1219,7.0,14,False
1220,7.0,14,False
1221,8.0,13,False
1222,9.0,12,False
1223,14.0,7,False
1224,4.0,17,False
1225,12.0,9,False
1226,4.0,17,False
1227,7.0,14,False
1228,10.0,11,False
1229,12.0,9,False
1230,7.0,14,False
1231,10.0,11,False
1232,11.0,10,False
1233,5.0,16,False
1234,14.0,7,False
1235,12.0,9,False
1236,6.0,15,False
1237,6.0,15,False
1238,9.0,12,False
1239,11.0,10,False
1240,7.0,14,False
1241,6.0,15,False
1242,4.0,17,False
1243,3.0,18,False
1244,11.0,10,False
1245,11.0,10,False
1246,8.0,13,False
1247,9.0,12,False
1248,7.0,14,False
1249,7.0,14,False
1250,8.0,13,False
1251,7.0,14,False
1252,5.0,16,False
1253,10.0,11,False
1254,4.0,17,False
1255,6.0,15,False
1256,10.0,11,False
1257,4.0,17,False
1258,9.0,12,False
1259,12.0,9,False
1260,8.0,13,False
1261,7.0,14,False
1262,7.0,14,False
1263,4.0,17,False
1264,9.0,12,False
1265,13.0,8,False
1266,9.0,12,False
1267,5.0,16,False
1268,9.0,12,False
1269,13.0,8,False
1270,10.0,11,False
1271,9.0,12,False
1272,6.0,15,False
1273,9.0,12,False
1274,14.0,7,False
1275,12.0,9,False
1276,4.0,17,False
1277,11.0,10,False
1278,4.0,17,False
1279,7.0,14,False
1280,10.0,11,False
1281,10.0,11,False
1282,7.0,14,False
1283,8.0,13,False
1284,12.0,9,False
1285,11.0,10,False
1286,9.0,12,False
1287,6.0,15,False
1288,11.0,10,False
1289,7.0,14,False
1290,6.0,15,False
1291,9.0,12,False
1292,6.0,15,False
1293,8.0,13,False
1294,4.0,17,False
1295,13.0,8,False
1296,6.0,15,False
1297,8.0,13,False
1298,6.0,15,False
1299,5.0,16,False
1300,11.0,10,False
1301,8.0,13,False
1302,8.0,13,False
1303,6.0,15,False
1304,3.0,18,False
1305,3.0,18,False
1306,7.0,14,False
1307,6.0,15,False
1308,6.0,15,False
1309,6.0,15,False
1310,8.0,13,False
1311,4.0,17,False
1312,11.0,10,False
1313,8.0,13,False
1314,11.0,10,False
1315,8.0,13,False
1316,6.0,15,False
1317,4.0,17,False
1318,6.0,15,False
1319,7.0,14,False
1320,11.0,10,False
1321,6.0,15,False
1322,8.0,13,False
1323,14.0,7,False
1324,9.0,12,False
1325,8.0,13,False
1326,8.0,13,False
1327,6.0,15,False
1328,7.0,14,False
1329,7.0,14,False
1330,11.0,10,False
1331,8.0,13,False
1332,9.0,12,False
1333,13.0,8,False
1334,11.0,10,False
1335,11.0,10,False
1336,5.0,16,False
1337,6.0,15,False
1338,8.0,13,False
1339,4.0,17,False
1340,8.0,13,False
1341,6.0,15,False
1342,12.0,9,False
1343,10.0,11,False
1344,5.0,16,False
1345,6.0,15,False
1346,8.0,13,False
1347,8.0,13,False
1348,7.0,14,False
1349,6.0,15,False
1350,15.0,6,False
1351,7.0,14,False
1352,11.0,10,False
1353,11.0,10,False
1354,8.0,13,False
1355,5.0,16,False
1356,12.0,9,False
1357,5.0,16,False
1358,5.0,16,False
1359,15.0,6,False
