failure,steps,wall_dt
1,1,3.9007773399353027
0,1,50.50311803817749
1,1,8.607117414474487
1,1,2.5806939601898193
1,1,63.085150957107544
1,1,3.970125675201416
0,1,53.74098229408264
1,1,4.937293291091919
0,1,61.80713129043579
1,1,4.9184489250183105
1,1,4.195199728012085
0,1,59.79220485687256
1,1,3.226217746734619
1,1,4.264042377471924
1,1,27.179763793945312
1,1,3.186929225921631
0,1,58.67637872695923
1,1,8.001980066299438
1,1,2.077461004257202
1,1,5.598592519760132
0,1,54.5892174243927
1,1,4.290502548217773
1,1,6.732236862182617
1,1,3.8629982471466064
1,1,3.0162112712860107
1,1,3.4124486446380615
1,1,3.0026180744171143
0,1,55.139394998550415
1,1,6.844877243041992
1,1,24.25623917579651
1,1,3.8443498611450195
0,1,56.45472240447998
0,1,57.17051076889038
1,1,11.484638452529907
1,1,3.823730707168579
0,1,62.49865508079529
0,1,54.29119253158569
1,1,3.6130177974700928
1,1,3.1491281986236572
0,1,61.18982148170471
1,1,6.147539138793945
1,1,2.621593713760376
1,1,3.638164758682251
1,1,3.692033290863037
1,1,4.826479196548462
1,1,2.620685577392578
0,1,58.046000719070435
1,1,4.694427728652954
1,1,47.82930111885071
1,1,2.660240650177002
0,1,55.54450869560242
1,1,59.84397530555725
1,1,44.43780064582825
1,1,3.7994821071624756
1,1,4.110003709793091
1,1,5.757591485977173
0,1,56.876587867736816
1,1,3.248990058898926
1,1,3.3639562129974365
1,1,5.540423393249512
1,1,46.41163492202759
1,1,3.2354586124420166
0,1,13.050156831741333
1,1,5.845091342926025
1,1,36.201128005981445
1,1,6.331827402114868
1,1,3.99186110496521
1,1,46.09629464149475
1,1,3.4576661586761475
1,1,7.530940294265747
1,1,8.96867561340332
1,1,3.9038147926330566
1,1,4.0644211769104
1,1,3.762324333190918
1,1,9.13068175315857
0,1,62.93769121170044
0,1,43.97265577316284
1,1,7.405503988265991
1,1,3.2922143936157227
1,1,4.00409460067749
1,1,8.909613847732544
1,1,7.05303430557251
1,1,5.795780897140503
1,1,5.848074913024902
1,1,4.262039422988892
0,1,59.12617039680481
0,1,61.90484094619751
1,1,6.686001300811768
1,1,3.348752498626709
1,1,45.36135458946228
0,1,51.64333772659302
0,1,58.287559270858765
0,1,79.91242170333862
0,1,60.88485765457153
1,1,25.503629446029663
1,1,2.191204309463501
1,1,4.669462442398071
