idx,return,steps,failure
539,10.0,11,False
540,5.0,16,False
541,10.0,11,False
542,8.0,13,False
543,4.0,17,False
544,5.0,16,False
545,7.0,14,False
546,9.0,12,False
547,10.0,11,False
548,6.0,15,False
549,6.0,15,False
550,11.0,10,False
551,7.0,14,False
552,6.0,15,False
553,11.0,10,False
554,13.0,8,False
555,13.0,8,False
556,8.0,13,False
557,14.0,7,False
558,5.0,16,False
559,6.0,15,False
560,6.0,15,False
561,10.0,11,False
562,5.0,16,False
563,11.0,10,False
564,8.0,13,False
565,6.0,15,False
566,9.0,12,False
567,5.0,16,False
568,7.0,14,False
569,6.0,15,False
570,6.0,15,False
571,9.0,12,False
572,7.0,14,False
573,7.0,14,False
574,3.0,18,False
575,10.0,11,False
576,5.0,16,False
577,7.0,14,False
578,6.0,15,False
579,7.0,14,False
580,8.0,13,False
581,10.0,11,False
582,9.0,12,False
583,9.0,12,False
584,10.0,11,False
585,6.0,15,False
586,5.0,16,False
587,8.0,13,False
588,7.0,14,False
589,9.0,12,False
590,7.0,14,False
591,4.0,17,False
592,3.0,18,False
593,6.0,15,False
594,6.0,15,False
595,5.0,16,False
596,6.0,15,False
597,6.0,15,False
598,8.0,13,False
599,10.0,11,False
600,9.0,12,False
601,9.0,12,False
602,10.0,11,False
603,10.0,11,False
604,7.0,14,False
605,9.0,12,False
606,9.0,12,False
607,4.0,17,False
608,10.0,11,False
609,6.0,15,False
610,10.0,11,False
611,12.0,9,False
612,5.0,16,False
613,6.0,15,False
614,7.0,14,False
615,8.0,13,False
616,7.0,14,False
617,12.0,9,False
618,9.0,12,False
619,13.0,8,False
620,10.0,11,False
621,8.0,13,False
622,5.0,16,False
623,12.0,9,False
624,7.0,14,False
625,10.0,11,False
626,7.0,14,False
627,11.0,10,False
628,8.0,13,False
629,4.0,17,False
630,5.0,16,False
631,9.0,12,False
632,6.0,15,False
633,7.0,14,False
634,5.0,16,False
635,7.0,14,False
636,12.0,9,False
637,5.0,16,False
638,5.0,16,False
639,9.0,12,False
640,10.0,11,False
641,10.0,11,False
642,4.0,17,False
643,10.0,11,False
644,6.0,15,False
645,9.0,12,False
646,8.0,13,False
647,10.0,11,False
648,7.0,14,False
649,7.0,14,False
650,7.0,14,False
651,3.0,18,False
652,8.0,13,False
653,7.0,14,False
654,8.0,13,False
655,8.0,13,False
656,9.0,12,False
657,13.0,8,False
658,7.0,14,False
659,7.0,14,False
660,8.0,13,False
661,4.0,17,False
662,13.0,8,False
663,9.0,12,False
664,9.0,12,False
665,10.0,11,False
666,7.0,14,False
667,11.0,10,False
668,9.0,12,False
669,9.0,12,False
670,7.0,14,False
671,7.0,14,False
672,11.0,10,False
673,6.0,15,False
674,5.0,16,False
675,5.0,16,False
676,3.0,18,False
677,12.0,9,False
678,8.0,13,False
679,11.0,10,False
680,5.0,16,False
681,8.0,13,False
682,14.0,7,False
683,8.0,13,False
684,11.0,10,False
685,7.0,14,False
686,11.0,10,False
687,9.0,12,False
688,9.0,12,False
689,10.0,11,False
690,10.0,11,False
691,5.0,16,False
692,6.0,15,False
693,9.0,12,False
694,9.0,12,False
695,8.0,13,False
696,14.0,7,False
697,7.0,14,False
698,7.0,14,False
699,9.0,12,False
700,5.0,16,False
701,12.0,9,False
702,9.0,12,False
703,6.0,15,False
704,6.0,15,False
705,11.0,10,False
706,12.0,9,False
707,5.0,16,False
708,10.0,11,False
709,11.0,10,False
710,8.0,13,False
711,6.0,15,False
712,9.0,12,False
713,5.0,16,False
714,7.0,14,False
715,7.0,14,False
716,6.0,15,False
717,8.0,13,False
718,12.0,9,False
719,8.0,13,False
720,8.0,13,False
721,10.0,11,False
722,9.0,12,False
723,5.0,16,False
724,3.0,18,False
725,9.0,12,False
726,5.0,16,False
727,11.0,10,False
728,14.0,7,False
729,13.0,8,False
730,12.0,9,False
731,9.0,12,False
732,4.0,17,False
733,5.0,16,False
734,10.0,11,False
735,10.0,11,False
736,7.0,14,False
737,7.0,14,False
738,7.0,14,False
739,10.0,11,False
740,3.0,18,False
741,7.0,14,False
742,12.0,9,False
743,5.0,16,False
744,5.0,16,False
745,11.0,10,False
746,13.0,8,False
747,7.0,14,False
748,6.0,15,False
749,5.0,16,False
