idx,state,steps,failure
1415,226,1,0
1416,204,1,0
1417,3,1,0
1418,134,1,0
1419,101,1,0
1420,422,1,0
1421,28,1,0
1422,3,1,0
1423,122,1,0
1424,348,1,0
1425,242,1,0
1426,209,1,0
1427,446,1,0
1428,122,1,0
1429,13,1,0
1430,341,1,0
1431,321,1,0
1432,163,1,0
1433,362,1,0
1434,443,1,0
1435,223,1,0
1436,104,1,0
1437,151,1,0
1438,153,1,0
1439,147,1,0
1440,232,1,0
1441,166,1,0
1442,363,1,0
1443,426,1,0
1444,3,1,0
1445,404,1,0
1446,347,1,0
1447,42,1,0
1448,429,1,0
1449,251,1,0
1450,213,1,0
1451,211,1,0
1452,347,1,0
1453,388,1,0
1454,369,1,0
1455,168,1,0
1456,212,1,0
1457,227,1,0
1458,423,1,0
1459,206,1,0
1460,352,1,0
1461,88,1,0
1462,466,1,0
1463,321,1,0
1464,192,1,0
1465,7,1,0
1466,111,1,0
1467,184,1,0
1468,429,1,0
1469,349,1,0
1470,303,1,0
1471,191,1,0
1472,412,1,0
1473,488,1,0
1474,211,1,0
1475,246,1,0
1476,143,1,0
1477,29,1,0
1478,188,1,0
1479,11,1,0
1480,274,1,0
1481,114,1,0
1482,104,1,0
1483,189,1,0
1484,122,1,0
1485,26,1,0
1486,27,1,0
1487,423,1,0
1488,469,1,0
1489,468,1,0
1490,226,1,0
1491,47,1,0
1492,344,1,0
1493,191,1,0
1494,464,1,0
1495,169,1,0
1496,88,1,0
1497,151,1,0
1498,194,1,0
1499,142,1,0
