idx,state,steps,failure
778,408,12,False
779,446,9,False
780,143,14,False
781,427,12,True
782,146,15,False
783,162,13,False
784,63,13,False
785,311,13,False
786,427,9,False
787,27,8,False
788,162,14,False
789,33,13,True
790,271,12,True
791,292,11,False
792,351,15,False
793,28,10,False
794,266,11,False
795,392,11,False
796,401,14,False
797,168,18,False
798,282,12,False
799,249,12,False
800,374,11,False
801,267,10,False
802,102,14,False
803,186,11,False
804,424,15,False
805,372,12,False
806,1,15,False
807,114,11,False
808,264,13,False
809,83,12,False
810,7,16,True
811,324,10,False
812,213,12,False
813,333,11,False
814,123,12,True
815,389,19,False
816,454,16,False
817,327,17,False
818,164,14,True
819,441,14,False
820,33,15,True
821,307,16,True
822,272,13,False
823,423,19,True
824,307,12,False
825,309,7,False
826,144,15,True
827,482,16,True
828,41,15,True
829,313,12,False
830,389,18,False
831,69,11,False
832,443,10,False
833,363,16,False
834,454,12,False
835,349,18,True
836,472,11,True
837,131,20,True
838,112,13,False
839,406,16,False
840,292,7,False
841,246,14,False
842,341,16,False
843,347,9,False
844,26,19,False
845,222,11,False
846,314,14,False
847,184,10,False
848,387,10,False
849,231,14,False
850,368,13,False
851,43,12,False
852,189,14,False
853,294,13,False
854,11,11,False
855,214,14,False
856,24,9,False
857,442,7,False
858,162,13,False
859,493,17,False
860,383,13,False
861,1,15,False
862,148,14,False
863,14,14,False
864,171,16,False
865,81,16,False
866,407,13,False
867,431,18,False
868,253,14,False
869,302,13,False
870,189,14,False
871,9,17,False
872,369,13,False
873,409,19,True
874,26,13,False
875,22,11,True
876,22,12,True
877,483,12,False
878,209,16,False
879,121,17,False
880,54,16,False
881,411,15,True
882,21,14,False
883,381,13,False
884,307,8,False
885,307,11,True
886,123,13,False
887,334,15,False
888,487,8,False
889,93,10,False
890,252,18,False
891,42,17,True
892,28,9,False
893,143,16,False
894,442,17,False
895,164,10,False
896,267,14,False
897,329,14,False
898,347,9,False
899,301,16,True
900,461,17,False
901,54,13,False
902,248,13,False
903,326,17,False
904,164,8,False
905,26,14,False
906,308,14,False
907,201,14,False
908,64,13,True
909,208,14,False
910,246,14,False
911,44,9,False
912,222,9,False
913,354,12,False
914,404,14,True
915,121,15,False
916,373,15,False
917,169,15,False
918,268,14,False
919,187,10,False
920,133,17,False
921,226,12,False
922,182,15,False
923,308,12,False
924,452,8,False
925,461,13,False
926,213,12,False
927,492,17,True
928,442,11,False
929,169,8,False
930,347,14,False
931,467,16,False
932,394,6,False
933,486,16,False
934,109,9,False
935,68,16,False
936,429,6,False
937,351,10,False
938,368,19,False
939,233,15,True
940,343,17,False
941,121,16,False
942,128,9,False
943,366,10,False
944,348,11,False
945,309,9,False
946,88,15,False
947,309,17,True
948,452,16,False
949,454,13,False
950,486,12,False
951,184,19,True
952,464,11,False
953,121,16,False
954,29,11,False
955,27,12,False
956,408,18,True
957,224,13,False
958,33,13,False
959,462,15,False
960,442,14,False
961,371,15,False
962,468,16,False
963,228,15,False
964,422,18,True
965,268,16,True
966,442,9,False
967,9,10,False
968,147,14,False
969,193,18,False
970,112,16,True
971,264,16,True
972,344,15,True
973,307,12,False
974,387,9,False
975,292,15,True
976,489,11,False
977,467,16,False
978,54,10,False
979,191,11,False
980,88,18,True
981,106,18,True
982,244,23,True
983,461,15,False
984,483,18,True
985,426,13,False
986,408,12,False
987,327,15,False
988,452,16,False
989,192,12,False
990,351,14,False
991,152,17,False
992,68,11,False
993,71,15,False
994,64,16,False
995,314,11,False
996,443,13,False
997,164,15,False
998,243,14,False
999,454,21,True
1000,221,10,False
1001,114,16,False
1002,67,15,True
1003,434,14,False
1004,189,12,False
1005,263,14,False
1006,354,15,True
1007,32,13,False
1008,7,8,False
1009,132,14,False
1010,102,8,True
1011,489,15,True
1012,423,9,False
1013,207,13,False
1014,69,17,True
1015,173,17,False
1016,267,16,False
1017,33,15,False
1018,368,14,False
1019,361,16,True
1020,426,21,True
1021,323,9,False
1022,84,17,False
1023,323,18,True
1024,333,9,False
1025,201,15,False
1026,111,18,False
1027,409,11,False
1028,401,13,False
1029,394,11,False
1030,134,18,True
1031,223,20,True
1032,73,14,False
1033,46,18,False
1034,386,19,True
1035,421,15,False
1036,209,16,True
1037,494,17,True
1038,147,12,True
1039,167,14,False
1040,132,14,False
1041,47,14,False
1042,166,17,False
1043,266,16,True
1044,103,14,True
1045,168,10,False
1046,461,13,False
1047,428,15,True
1048,163,11,False
1049,187,11,False
1050,269,17,False
1051,449,16,False
1052,404,14,False
1053,443,16,False
1054,248,12,False
1055,343,17,False
1056,448,13,False
1057,382,8,False
1058,148,13,False
1059,361,17,True
1060,267,16,False
1061,104,17,True
1062,42,11,False
1063,269,14,False
1064,34,13,False
1065,349,13,False
1066,341,12,False
1067,8,8,False
1068,163,15,False
1069,203,7,False
1070,229,7,False
1071,424,8,False
1072,81,18,True
1073,428,10,False
1074,109,15,False
1075,289,15,False
1076,21,14,False
1077,384,12,False
1078,233,13,False
1079,246,10,False
1080,291,10,False
1081,491,14,False
1082,308,13,False
1083,371,10,False
1084,204,13,True
1085,43,14,False
1086,248,13,False
1087,287,12,False
1088,183,16,False
1089,341,15,False
1090,413,18,False
1091,68,10,False
1092,468,15,False
1093,346,12,True
1094,481,18,False
1095,384,10,False
1096,487,16,True
1097,214,20,True
1098,131,11,False
1099,429,21,True
1100,291,14,True
1101,101,11,False
1102,293,12,False
1103,146,9,False
1104,72,17,True
1105,163,10,False
1106,43,16,True
1107,24,12,False
1108,272,10,False
1109,269,8,False
1110,461,18,False
1111,27,12,True
1112,447,14,False
1113,386,13,True
1114,308,17,False
1115,132,16,True
1116,309,14,False
1117,131,13,False
1118,447,14,True
1119,22,14,False
1120,467,13,True
1121,324,14,False
1122,33,12,False
1123,61,14,False
1124,201,13,True
1125,27,11,False
1126,4,15,True
1127,252,8,False
1128,111,17,False
1129,282,11,False
1130,131,16,False
1131,487,16,True
1132,152,15,False
1133,446,12,True
1134,221,14,False
1135,194,12,False
1136,288,18,False
1137,103,14,False
1138,68,11,False
1139,411,8,False
1140,466,14,True
1141,292,15,False
1142,328,18,False
1143,113,14,False
1144,273,16,False
1145,86,9,False
1146,242,17,False
1147,161,15,False
1148,246,14,True
1149,492,14,False
1150,28,13,False
1151,169,13,False
1152,81,19,True
1153,366,10,False
1154,346,16,False
1155,427,14,False
1156,33,9,False
1157,321,15,False
1158,282,11,False
1159,42,16,True
1160,374,16,False
1161,4,15,False
1162,147,21,True
1163,193,17,True
1164,171,16,False
1165,8,14,False
1166,152,11,False
1167,151,14,False
1168,182,15,False
1169,313,18,True
1170,169,15,False
1171,111,9,False
1172,11,16,False
1173,492,13,False
1174,148,15,False
1175,44,15,False
1176,223,12,True
1177,4,10,False
1178,132,15,False
1179,191,13,False
1180,114,16,False
1181,223,16,False
1182,293,11,False
1183,262,19,True
1184,368,12,False
1185,83,7,False
1186,283,13,False
1187,32,17,False
1188,341,11,False
1189,414,17,False
1190,494,13,True
1191,231,14,False
1192,389,15,True
1193,12,10,False
1194,364,11,False
1195,332,10,False
1196,326,15,False
1197,204,8,False
1198,232,19,True
1199,392,14,False
1200,306,10,False
1201,281,11,False
1202,248,17,False
1203,1,15,False
1204,143,13,False
1205,454,13,True
1206,332,15,False
1207,206,8,False
1208,314,12,False
1209,252,13,False
1210,164,14,False
1211,382,16,True
1212,206,11,False
1213,464,13,False
1214,383,16,False
1215,381,18,True
1216,422,13,True
1217,63,15,False
1218,134,14,False
1219,323,16,True
1220,386,14,False
1221,121,11,False
1222,127,13,True
1223,183,15,False
1224,412,10,False
1225,28,18,False
1226,49,20,True
1227,352,7,False
1228,353,15,False
1229,243,12,True
1230,451,17,True
1231,167,15,False
1232,6,11,False
1233,154,14,False
1234,112,9,True
1235,274,16,False
1236,211,12,False
1237,28,16,False
1238,81,15,True
1239,174,9,False
1240,32,9,False
1241,407,11,False
1242,373,13,False
1243,403,14,False
1244,469,13,False
1245,44,13,False
1246,354,12,False
1247,29,11,False
1248,212,11,False
1249,381,11,False
1250,247,17,False
1251,42,15,True
1252,32,10,False
1253,192,18,False
1254,2,12,False
1255,27,11,False
1256,51,20,False
1257,64,11,True
1258,308,20,False
1259,207,17,False
1260,494,16,False
1261,489,22,True
1262,424,12,False
1263,347,10,False
1264,291,14,False
1265,104,15,False
1266,166,15,False
1267,3,10,False
1268,91,15,False
1269,274,11,False
1270,273,12,False
1271,307,16,True
1272,311,12,False
1273,473,8,True
1274,227,11,False
1275,224,18,True
1276,342,17,False
1277,467,11,False
1278,126,15,False
1279,64,13,False
1280,353,11,False
1281,113,14,False
1282,347,13,False
1283,342,16,False
1284,386,12,False
1285,181,19,False
1286,284,10,False
1287,231,14,False
1288,449,9,False
1289,262,14,False
1290,41,16,False
1291,487,19,True
1292,8,11,False
1293,22,17,False
1294,181,15,False
1295,111,10,False
1296,294,13,False
1297,412,10,False
1298,283,15,True
1299,153,16,True
1300,244,14,False
1301,9,9,False
1302,142,11,False
1303,171,16,True
1304,266,18,False
1305,88,12,False
1306,52,7,False
1307,62,15,False
1308,248,14,False
1309,131,8,True
1310,22,12,False
1311,51,11,False
1312,432,14,False
1313,446,14,False
1314,261,16,True
1315,388,11,False
1316,193,15,False
1317,24,15,False
1318,124,11,True
1319,353,10,False
1320,263,13,False
1321,433,10,False
1322,308,14,False
1323,24,16,False
1324,221,14,False
1325,43,19,False
1326,393,14,False
1327,224,22,True
1328,254,15,False
1329,352,17,False
1330,391,16,False
1331,234,11,True
1332,261,10,False
1333,209,7,False
1334,363,13,True
1335,243,13,True
1336,386,20,False
1337,27,18,True
1338,403,15,False
1339,44,12,False
1340,41,12,False
1341,134,13,False
1342,313,10,False
1343,404,18,False
1344,491,9,False
1345,154,11,False
1346,408,17,True
1347,107,16,False
1348,382,15,True
1349,6,12,False
1350,313,22,True
1351,131,15,True
1352,164,10,True
1353,468,9,False
1354,212,10,False
1355,253,10,False
1356,484,15,False
1357,293,9,False
1358,393,16,False
1359,264,13,False
1360,229,13,False
